id,price
191957,17.099999999999998
191963,17.099999999999998
191965,17.099999999999998
191966,17.099999999999998
191988,9.49
192001,9.49
192015,9.49
192055,9.160000000000002
192063,9.160000000000002
192068,9.160000000000002
192105,17.099999999999998
192115,17.099999999999998
192153,9.49
192184,9.49
192185,9.49
192202,9.49
192234,9.160000000000002
192235,9.160000000000002
192237,9.160000000000002
192249,9.160000000000002
192250,9.160000000000002
192258,9.160000000000002
192276,17.099999999999998
192278,17.099999999999998
192292,17.099999999999998
192293,17.099999999999998
192295,17.099999999999998
192303,17.099999999999998
192319,9.49
192335,9.49
192346,9.49
192356,9.49
192360,9.49
192389,9.160000000000002
192411,9.160000000000002
192458,17.099999999999998
192464,17.099999999999998
192471,17.099999999999998
192473,17.099999999999998
192525,9.49
192528,9.49
192534,9.49
192546,9.49
192570,9.160000000000002
192572,9.160000000000002
192581,9.160000000000002
192588,9.160000000000002
192634,17.099999999999998
192638,17.099999999999998
192647,17.099999999999998
192681,9.49
192700,9.49
192728,9.160000000000002
192761,9.160000000000002
192766,17.099999999999998
192792,17.099999999999998
192798,17.099999999999998
192800,17.099999999999998
192802,9.42
192810,9.42
192812,9.42
192824,9.42
192869,9.160000000000002
192879,9.160000000000002
192912,9.160000000000002
192945,17.099999999999998
192947,17.099999999999998
192966,9.42
192969,9.42
192972,9.42
193061,9.160000000000002
193066,9.160000000000002
193076,9.160000000000002
193095,17.209999999999997
193098,17.209999999999997
193126,9.42
193129,9.42
193132,9.42
193142,9.42
193145,9.42
193168,9.42
193185,9.42
193200,9.160000000000002
193221,9.160000000000002
193225,9.160000000000002
193238,9.160000000000002
193304,17.209999999999997
193338,17.209999999999997
193360,9.42
193385,9.42
193390,9.42
193402,9.42
193423,9.440000000000001
193441,9.440000000000001
193465,9.440000000000001
193466,9.440000000000001
193468,9.440000000000001
193471,9.440000000000001
193481,17.209999999999997
193483,17.209999999999997
193493,17.209999999999997
193517,17.209999999999997
193536,17.209999999999997
193541,9.42
193542,9.42
193548,9.42
193558,9.42
193569,9.42
193610,9.440000000000001
193621,9.440000000000001
193627,9.440000000000001
193635,9.440000000000001
193651,9.440000000000001
193663,9.440000000000001
193667,9.440000000000001
193668,9.440000000000001
193675,17.209999999999997
193698,17.209999999999997
193721,17.209999999999997
193775,9.42
193792,9.42
193812,9.42
193824,9.440000000000001
193834,9.440000000000001
193842,9.440000000000001
193865,9.440000000000001
193884,9.440000000000001
193954,9.42
193957,9.42
193965,9.42
193974,9.42
193991,9.42
194059,9.440000000000001
194082,9.440000000000001
194123,17.209999999999997
194131,17.209999999999997
194136,17.209999999999997
194143,17.209999999999997
194148,17.209999999999997
194157,17.209999999999997
194169,9.42
194207,9.42
194225,9.42
194237,9.42
194241,9.42
194250,9.42
194275,9.440000000000001
194288,9.440000000000001
194291,9.440000000000001
194295,9.440000000000001
194354,17.269999999999996
194360,17.269999999999996
194367,17.269999999999996
194390,17.269999999999996
194399,9.42
194440,9.42
194494,9.440000000000001
194500,9.440000000000001
194520,9.440000000000001
194527,9.440000000000001
194530,9.440000000000001
194547,17.269999999999996
194554,17.269999999999996
194560,17.269999999999996
194565,17.269999999999996
194566,17.269999999999996
194585,9.42
194587,9.42
194600,9.42
194605,9.42
194635,9.42
194637,9.42
194697,9.440000000000001
194719,9.440000000000001
194775,17.269999999999996
194777,17.269999999999996
194795,17.269999999999996
194835,9.42
194843,9.42
194857,9.42
194860,9.42
194886,9.42
194899,9.440000000000001
194912,9.440000000000001
194926,9.440000000000001
194931,9.440000000000001
194942,9.440000000000001
194964,9.440000000000001
194972,9.440000000000001
194987,17.269999999999996
194992,17.269999999999996
195056,9.42
195112,9.42
195113,9.42
195146,9.440000000000001
195251,17.269999999999996
195253,17.269999999999996
195263,9.6
195276,9.6
195283,9.6
195287,9.6
195295,9.6
195298,9.6
195320,9.6
195322,9.6
195337,9.440000000000001
195349,9.440000000000001
195383,9.440000000000001
195393,9.440000000000001
195395,9.440000000000001
195400,17.269999999999996
195432,17.269999999999996
195442,17.269999999999996
195484,9.6
195493,9.6
195504,9.6
195518,9.6
195527,9.440000000000001
195546,9.440000000000001
195552,9.440000000000001
195561,9.440000000000001
195565,9.440000000000001
195596,17.269999999999996
195599,17.269999999999996
195604,17.269999999999996
195616,17.269999999999996
195631,17.269999999999996
195639,9.6
195669,9.6
195769,17.269999999999996
195775,17.269999999999996
195797,17.269999999999996
195805,17.269999999999996
195808,17.269999999999996
195853,9.6
195915,9.440000000000001
195932,9.440000000000001
195943,9.440000000000001
195948,9.440000000000001
195960,9.440000000000001
195976,9.440000000000001
196023,17.269999999999996
196026,17.269999999999996
196057,9.6
196065,9.6
196066,9.6
196072,9.6
196073,9.6
196095,9.6
196098,9.6
196104,9.6
196115,9.6
196119,9.6
196128,9.900000000000002
196136,9.900000000000002
196157,9.900000000000002
196188,17.269999999999996
196190,17.269999999999996
196229,17.269999999999996
196262,9.6
196271,9.6
196278,9.6
196293,9.6
196295,9.6
196297,9.6
196301,9.6
196326,9.900000000000002
196351,9.900000000000002
196380,17.269999999999996
196406,17.269999999999996
196466,9.6
196478,9.6
196498,9.6
196516,9.6
196522,9.900000000000002
196523,9.900000000000002
196524,9.900000000000002
196534,9.900000000000002
196542,9.900000000000002
196626,17.269999999999996
196627,17.269999999999996
196634,17.269999999999996
196695,9.6
196717,9.6
196728,9.6
196737,9.6
196749,9.900000000000002
196796,9.900000000000002
196801,9.900000000000002
196825,17.769999999999996
196835,17.769999999999996
196847,17.769999999999996
196857,17.769999999999996
196898,9.6
196920,9.6
196925,9.6
196929,9.6
196936,9.6
196941,9.6
196957,9.6
196960,9.6
196965,9.6
196971,9.6
196987,9.900000000000002
196992,9.900000000000002
197020,9.900000000000002
197027,9.900000000000002
197071,17.769999999999996
197073,17.769999999999996
197094,17.769999999999996
197110,9.6
197122,9.6
197131,9.6
197141,9.6
197151,9.6
197152,9.6
197159,9.6
197163,9.6
197181,9.6
197182,9.6
197209,9.900000000000002
197217,9.900000000000002
197219,9.900000000000002
197233,9.900000000000002
197240,9.900000000000002
197244,17.769999999999996
197262,17.769999999999996
197265,17.769999999999996
197274,17.769999999999996
197281,17.769999999999996
197288,17.769999999999996
197300,9.6
197303,9.6
197308,9.6
197345,9.6
197346,9.6
197390,9.900000000000002
197393,9.900000000000002
197398,9.900000000000002
197458,17.769999999999996
197460,17.769999999999996
197474,17.769999999999996
197486,17.769999999999996
197503,17.769999999999996
197551,9.6
197557,9.6
197564,9.6
197694,17.769999999999996
197719,17.769999999999996
197731,9.6
197732,9.6
197734,9.6
197761,9.6
197762,9.6
197779,9.6
197826,9.900000000000002
197840,9.900000000000002
197853,9.900000000000002
197856,9.900000000000002
197861,17.769999999999996
197878,17.769999999999996
197880,17.769999999999996
197896,17.769999999999996
197901,17.769999999999996
197930,9.94
197945,9.94
197958,9.94
197980,9.900000000000002
197984,9.900000000000002
197988,9.900000000000002
198019,9.900000000000002
198041,17.769999999999996
198073,17.769999999999996
198078,17.769999999999996
198083,17.769999999999996
198089,17.769999999999996
198092,17.769999999999996
198107,9.94
198134,9.94
198150,9.94
198188,9.900000000000002
198206,9.900000000000002
198246,17.769999999999996
198267,17.769999999999996
198272,9.94
198287,9.94
198296,9.94
198317,9.94
198320,9.94
198329,9.94
198341,9.900000000000002
198362,9.900000000000002
198404,9.900000000000002
198437,17.929999999999996
198470,17.929999999999996
198493,17.929999999999996
198501,9.94
198515,9.94
198530,9.94
198542,9.94
198579,9.900000000000002
198590,9.900000000000002
198597,9.900000000000002
198599,9.900000000000002
198601,9.900000000000002
198602,9.900000000000002
198606,9.900000000000002
198611,9.900000000000002
198628,9.900000000000002
198643,17.929999999999996
198649,17.929999999999996
198651,17.929999999999996
198661,17.929999999999996
198663,17.929999999999996
198665,17.929999999999996
198670,17.929999999999996
198700,17.929999999999996
198703,17.929999999999996
198718,17.929999999999996
198743,9.94
198776,9.94
198782,9.94
198786,9.94
198804,9.900000000000002
198837,9.900000000000002
198839,9.900000000000002
198846,9.900000000000002
198866,9.900000000000002
198885,9.900000000000002
198909,17.929999999999996
198933,17.929999999999996
198936,17.929999999999996
198982,9.94
198992,9.94
198994,9.94
199006,9.94
199014,9.94
199039,9.94
199055,9.900000000000002
199077,9.900000000000002
199086,9.900000000000002
199105,17.929999999999996
199143,17.929999999999996
199162,17.929999999999996
199167,17.929999999999996
199170,9.94
199218,9.94
199221,9.94
199239,9.900000000000002
199287,9.900000000000002
199298,9.900000000000002
199314,9.900000000000002
199331,17.929999999999996
199350,17.929999999999996
199398,9.94
199423,9.94
199432,9.94
199442,9.94
199450,9.94
199451,9.94
199455,9.94
199462,9.94
199471,9.900000000000002
199475,9.900000000000002
199485,9.900000000000002
199501,9.900000000000002
199509,9.900000000000002
199510,9.900000000000002
199524,9.900000000000002
199533,9.900000000000002
199568,17.929999999999996
199572,17.929999999999996
199602,9.94
199631,9.94
199657,9.900000000000002
199665,9.900000000000002
199667,9.900000000000002
199701,17.929999999999996
199712,17.929999999999996
199725,17.929999999999996
199738,17.929999999999996
199751,10.0
199764,10.0
199799,10.0
199800,10.0
199806,9.900000000000002
199808,9.900000000000002
199831,9.900000000000002
199834,9.900000000000002
199837,9.900000000000002
199845,9.900000000000002
199856,9.900000000000002
199865,9.900000000000002
199897,17.929999999999996
199907,17.929999999999996
199913,17.929999999999996
199925,17.929999999999996
199933,17.929999999999996
199938,17.929999999999996
199964,10.0
199987,10.0
199991,10.0
200026,10.0
200039,10.0
200049,10.0
200089,9.900000000000002
200102,9.900000000000002
200123,9.900000000000002
200132,9.900000000000002
200136,9.900000000000002
200144,17.929999999999996
200199,17.929999999999996
200209,10.0
200212,10.0
200244,10.0
200247,10.0
200260,10.0
200273,10.0
200284,10.250000000000002
200302,10.250000000000002
200305,10.250000000000002
200309,10.250000000000002
200318,10.250000000000002
200323,10.250000000000002
200331,10.250000000000002
200343,10.250000000000002
200356,10.250000000000002
200361,10.250000000000002
200385,17.929999999999996
200393,17.929999999999996
200406,17.929999999999996
200412,17.929999999999996
200444,10.0
200446,10.0
200450,10.0
200456,10.0
200479,10.0
200510,10.0
200516,10.0
200538,10.250000000000002
200543,10.250000000000002
200553,10.250000000000002
200564,10.250000000000002
200585,10.250000000000002
200606,17.929999999999996
200607,17.929999999999996
200623,17.929999999999996
200625,17.929999999999996
200628,17.929999999999996
200664,10.0
200676,10.0
200722,10.0
200745,10.250000000000002
200750,10.250000000000002
200751,10.250000000000002
200770,10.250000000000002
200771,10.250000000000002
200791,10.250000000000002
200811,10.250000000000002
200818,10.250000000000002
200842,17.929999999999996
200861,17.929999999999996
200879,17.929999999999996
200888,17.929999999999996
200891,17.929999999999996
200892,17.929999999999996
200906,10.0
200917,10.0
200945,10.0
200974,10.250000000000002
200989,10.250000000000002
200996,10.250000000000002
201000,10.250000000000002
201078,10.0
201094,10.0
201097,10.0
201133,10.0
201156,10.250000000000002
201169,10.250000000000002
201177,10.250000000000002
201201,10.250000000000002
201207,10.250000000000002
201208,10.250000000000002
201213,10.250000000000002
201216,10.250000000000002
201234,17.919999999999995
201255,17.919999999999995
201266,17.919999999999995
201273,17.919999999999995
201315,10.0
201319,10.0
201350,10.0
201387,10.0
201390,10.250000000000002
201414,10.250000000000002
201418,10.250000000000002
201448,10.250000000000002
201456,10.250000000000002
201459,10.250000000000002
201460,10.250000000000002
201488,17.919999999999995
201516,17.919999999999995
201525,17.919999999999995
201534,10.0
201535,10.0
201556,10.0
201570,10.0
201581,10.0
201594,10.0
201612,10.250000000000002
201623,10.250000000000002
201625,10.250000000000002
201626,10.250000000000002
201630,10.250000000000002
201637,10.250000000000002
201649,10.250000000000002
201690,17.919999999999995
201736,10.0
201737,10.0
201752,10.0
201755,10.250000000000002
201792,10.250000000000002
201843,17.919999999999995
201849,17.919999999999995
201852,17.919999999999995
201881,10.0
201884,10.0
201910,10.0
201925,10.0
201948,10.250000000000002
201950,10.250000000000002
201952,10.250000000000002
201957,10.250000000000002
202006,17.919999999999995
202008,17.919999999999995
202013,17.919999999999995
202014,17.919999999999995
202019,17.919999999999995
202067,10.0
202075,10.0
202088,10.0
202090,10.0
202103,10.0
202112,10.0
202133,10.250000000000002
202174,10.250000000000002
202265,10.0
202283,10.0
202284,10.0
202290,10.0
202299,10.0
202303,10.0
202325,10.0
202339,10.250000000000002
202373,10.250000000000002
202375,10.250000000000002
202384,10.250000000000002
202388,10.250000000000002
202405,17.919999999999995
202414,17.919999999999995
202445,17.919999999999995
202473,17.919999999999995
202510,10.0
202511,10.0
202513,10.0
202529,10.0
202572,10.250000000000002
202583,10.250000000000002
202593,10.250000000000002
202624,10.250000000000002
202639,17.919999999999995
202640,17.919999999999995
202650,17.919999999999995
202653,17.919999999999995
202659,17.919999999999995
202677,17.919999999999995
202741,10.0
202794,10.250000000000002
202814,10.250000000000002
202815,10.250000000000002
202817,10.250000000000002
202829,10.250000000000002
202830,10.250000000000002
202854,18.419999999999995
202881,18.419999999999995
202884,18.419999999999995
202886,18.419999999999995
202904,10.0
202905,10.0
202923,10.0
202927,10.0
202928,10.0
202932,10.0
202945,10.0
202983,10.0
202993,10.250000000000002
203003,10.250000000000002
203030,10.250000000000002
203042,10.250000000000002
203055,18.419999999999995
203079,18.419999999999995
203089,18.419999999999995
203101,18.419999999999995
203110,10.0
203111,10.0
203117,10.0
203136,10.0
203140,10.0
203144,10.0
203157,10.0
203158,10.0
203181,10.250000000000002
203186,10.250000000000002
203187,10.250000000000002
203193,10.250000000000002
203229,18.419999999999995
203272,10.0
203275,10.0
203300,10.0
203328,10.0
203358,10.250000000000002
203359,10.250000000000002
203362,10.250000000000002
203363,10.250000000000002
203365,10.250000000000002
203386,10.250000000000002
203397,18.419999999999995
203419,10.0
203425,10.0
203435,10.0
203442,10.0
203452,10.0
203467,10.0
203486,10.250000000000002
203493,10.250000000000002
203497,10.250000000000002
203510,10.250000000000002
203528,10.250000000000002
203564,18.419999999999995
203573,18.419999999999995
203580,10.0
203602,10.0
203615,10.0
203632,10.0
203633,10.0
203648,10.290000000000001
203657,10.290000000000001
203683,10.290000000000001
203696,10.290000000000001
203764,10.0
203766,10.0
203788,10.0
203811,10.0
203839,10.290000000000001
203841,10.290000000000001
203906,18.419999999999995
203948,10.0
203953,10.0
203956,10.0
203979,10.0
203994,10.0
204067,10.290000000000001
204071,10.290000000000001
204087,18.419999999999995
204107,18.419999999999995
204124,9.88
204135,9.88
204172,9.88
204183,10.290000000000001
204203,10.290000000000001
204238,10.290000000000001
204249,18.419999999999995
204273,9.88
204330,9.88
204347,10.290000000000001
204363,10.290000000000001
204374,10.290000000000001
204377,10.290000000000001
204379,10.290000000000001
204390,10.290000000000001
204399,10.290000000000001
204400,10.290000000000001
204446,9.88
204459,9.88
204465,9.88
204481,9.88
204512,9.88
204531,10.290000000000001
204538,10.290000000000001
204557,10.290000000000001
204562,10.290000000000001
204578,18.419999999999995
204598,18.419999999999995
204634,9.88
204653,9.88
204662,9.88
204717,10.290000000000001
204718,10.290000000000001
204732,10.290000000000001
204749,10.290000000000001
204763,18.419999999999995
204777,18.419999999999995
204849,9.88
204882,10.290000000000001
204896,10.290000000000001
204915,10.290000000000001
204918,10.290000000000001
204924,10.290000000000001
204931,10.290000000000001
204939,10.290000000000001
204941,10.290000000000001
204943,10.290000000000001
204948,18.419999999999995
204960,18.419999999999995
204968,18.419999999999995
204971,18.419999999999995
204987,18.419999999999995
205010,9.88
205023,9.88
205024,9.88
205027,9.88
205045,9.88
205048,9.88
205057,9.88
205106,10.290000000000001
205117,10.290000000000001
205175,18.419999999999995
205186,18.419999999999995
205197,18.419999999999995
205201,18.419999999999995
205242,9.88
205317,10.290000000000001
205326,10.290000000000001
205349,10.290000000000001
205371,18.419999999999995
205391,18.419999999999995
205402,9.88
205404,9.88
205417,9.88
205420,9.88
205434,9.88
205441,9.88
205451,9.88
205456,9.88
205470,10.290000000000001
205493,10.290000000000001
205513,10.290000000000001
205516,10.290000000000001
205519,10.290000000000001
205523,10.290000000000001
205539,18.419999999999995
205598,9.88
205607,9.88
205612,9.88
205632,10.290000000000001
205643,10.290000000000001
205655,10.290000000000001
205686,10.290000000000001
205700,18.239999999999995
205716,18.239999999999995
205739,18.239999999999995
205766,9.88
205776,9.88
205777,9.88
205780,9.88
205804,9.88
205811,9.88
205860,10.290000000000001
205862,10.290000000000001
205905,10.290000000000001
205909,18.239999999999995
205926,18.239999999999995
205971,18.239999999999995
205975,18.239999999999995
205994,9.88
206037,9.88
206084,10.290000000000001
206128,18.239999999999995
206163,9.88
206177,9.88
206205,10.290000000000001
206239,10.290000000000001
206255,10.290000000000001
206264,18.239999999999995
206272,18.239999999999995
206276,18.239999999999995
206286,18.239999999999995
206335,9.790000000000001
206341,9.790000000000001
206371,9.790000000000001
206379,9.790000000000001
206396,9.790000000000001
206407,9.790000000000001
206451,10.290000000000001
206470,10.290000000000001
206492,18.239999999999995
206501,18.239999999999995
206505,18.239999999999995
206532,9.790000000000001
206546,9.790000000000001
206558,9.790000000000001
206601,10.290000000000001
206606,10.290000000000001
206612,10.290000000000001
206615,10.290000000000001
206650,18.239999999999995
206652,18.239999999999995
206684,18.239999999999995
206707,9.790000000000001
206725,9.790000000000001
206727,9.790000000000001
206736,9.790000000000001
206767,10.290000000000001
206769,10.290000000000001
206770,10.290000000000001
206775,10.290000000000001
206788,10.290000000000001
206825,18.239999999999995
206854,9.790000000000001
206889,10.290000000000001
206896,10.290000000000001
206920,10.290000000000001
206923,10.290000000000001
206940,18.239999999999995
206944,18.239999999999995
206963,18.239999999999995
206967,18.239999999999995
207018,9.790000000000001
207060,10.290000000000001
207065,10.290000000000001
207078,10.290000000000001
207122,18.239999999999995
207125,18.239999999999995
207129,18.239999999999995
207132,18.239999999999995
207135,18.239999999999995
207140,18.239999999999995
207147,18.239999999999995
207151,18.239999999999995
207195,9.790000000000001
207198,9.790000000000001
207202,9.790000000000001
207236,10.290000000000001
207241,10.290000000000001
207274,18.239999999999995
207288,18.239999999999995
207289,18.239999999999995
207300,18.239999999999995
207305,18.239999999999995
207314,9.790000000000001
207321,9.790000000000001
207338,9.790000000000001
207394,10.290000000000001
207418,10.290000000000001
207431,10.290000000000001
207445,18.239999999999995
207451,18.239999999999995
207472,18.239999999999995
207504,9.790000000000001
207505,9.790000000000001
207532,9.790000000000001
207558,10.290000000000001
207562,10.290000000000001
207592,10.290000000000001
207593,10.290000000000001
207612,10.290000000000001
207628,18.109999999999996
207633,18.109999999999996
207635,18.109999999999996
207661,9.790000000000001
207678,9.790000000000001
207709,9.790000000000001
207734,10.290000000000001
207750,10.290000000000001
207781,18.109999999999996
207783,18.109999999999996
207790,18.109999999999996
207799,18.109999999999996
207845,9.790000000000001
207850,9.790000000000001
207890,9.790000000000001
207926,10.290000000000001
207952,10.290000000000001
207960,10.290000000000001
207973,10.290000000000001
207974,10.290000000000001
207990,18.109999999999996
207997,18.109999999999996
208026,18.109999999999996
208058,9.790000000000001
208077,9.790000000000001
208099,9.790000000000001
208103,9.790000000000001
208111,10.290000000000001
208119,10.290000000000001
208127,10.290000000000001
208150,10.290000000000001
208201,18.109999999999996
208252,9.790000000000001
208280,10.38
208289,10.38
208292,10.38
208301,10.38
208308,10.38
208335,10.38
208338,10.38
208339,10.38
208382,18.109999999999996
208391,18.109999999999996
208400,9.790000000000001
208425,9.790000000000001
208489,10.38
208491,10.38
208503,10.38
208573,10.16
208580,10.16
208606,10.16
208633,10.38
208669,10.38
208689,18.109999999999996
208703,18.109999999999996
208738,10.16
208755,10.16
208763,10.16
208788,10.38
208797,10.38
208800,10.38
208839,10.38
208897,18.109999999999996
208911,18.109999999999996
208941,10.16
208945,10.16
208948,10.16
208953,10.16
208984,10.16
209004,10.38
209016,10.38
209020,10.38
209023,10.38
209039,10.38
209050,10.38
209051,10.38
209055,18.379999999999995
209057,18.379999999999995
209064,18.379999999999995
209066,18.379999999999995
209094,10.16
209110,10.16
209132,10.38
209156,10.38
209162,10.38
209179,10.38
209186,10.38
209189,10.38
209255,18.379999999999995
209268,18.379999999999995
209281,10.16
209286,10.16
209296,10.16
209299,10.16
209304,10.16
209317,10.16
209331,10.16
209349,10.38
209363,10.38
209366,10.38
209382,10.38
209409,18.379999999999995
209430,10.16
209433,10.16
209434,10.16
209459,10.16
209464,10.16
209493,10.16
209500,10.38
209505,10.38
209511,10.38
209519,10.38
209531,10.38
209563,18.379999999999995
209575,18.379999999999995
209590,18.379999999999995
209623,10.16
209656,10.16
209662,10.16
209667,10.16
209677,10.16
209713,10.38
209715,10.38
209742,10.38
209827,10.16
209844,10.16
209882,10.38
209898,10.38
209907,10.38
209916,10.38
209917,10.38
209919,10.38
209936,18.379999999999995
209937,18.379999999999995
209941,18.379999999999995
209943,18.379999999999995
209945,18.379999999999995
209956,18.379999999999995
209973,18.379999999999995
209979,18.379999999999995
209986,10.16
210008,10.16
210019,10.16
210028,10.16
210037,10.16
210038,10.16
210044,10.16
210051,10.16
210055,10.16
210072,10.38
210079,10.38
210108,10.38
210162,18.379999999999995
210176,18.379999999999995
210187,10.16
210244,10.16
210268,10.38
210345,18.379999999999995
210347,18.379999999999995
210350,18.379999999999995
210368,18.379999999999995
210378,9.98
210380,9.98
210390,9.98
210396,9.98
210445,10.38
210449,10.38
210467,10.38
210469,10.38
210489,10.38
210508,18.379999999999995
210516,18.379999999999995
210520,18.379999999999995
210540,18.379999999999995
210559,9.98
210599,9.98
210635,10.38
210672,18.379999999999995
210688,18.379999999999995
210695,18.379999999999995
210702,18.379999999999995
210707,18.379999999999995
210736,9.98
210744,9.98
210750,9.98
210783,10.38
210784,10.38
210794,10.38
210798,10.38
210808,10.38
210816,10.38
210870,18.379999999999995
210876,18.379999999999995
210895,18.379999999999995
210927,9.98
210932,9.98
210941,9.98
210943,9.98
210945,9.98
210946,9.98
210947,9.98
210949,9.98
211012,10.38
211016,10.38
211039,18.829999999999995
211045,18.829999999999995
211073,18.829999999999995
211089,18.829999999999995
211123,9.98
211125,9.98
211133,9.98
211140,9.98
211143,9.98
211144,9.98
211158,9.98
211193,10.38
211203,10.38
211208,10.38
211239,10.38
211264,18.829999999999995
211284,18.829999999999995
211312,9.98
211324,9.98
211326,9.98
211327,9.98
211357,9.98
211363,9.98
211371,9.98
211385,9.98
211406,10.270000000000001
211414,10.270000000000001
211428,10.270000000000001
211431,10.270000000000001
211446,10.270000000000001
211455,10.270000000000001
211484,18.829999999999995
211490,18.829999999999995
211501,18.829999999999995
211536,18.829999999999995
211572,9.98
211578,9.98
211609,9.98
211615,9.98
211633,9.98
211645,9.98
211656,10.270000000000001
211659,10.270000000000001
211669,10.270000000000001
211683,10.270000000000001
211688,10.270000000000001
211693,10.270000000000001
211716,10.270000000000001
211744,18.829999999999995
211745,18.829999999999995
211746,18.829999999999995
211767,18.829999999999995
211773,18.829999999999995
211787,9.98
211796,9.98
211812,9.98
211826,9.98
211831,9.98
211856,9.98
211882,10.270000000000001
211896,10.270000000000001
211913,10.270000000000001
211929,18.829999999999995
211953,18.829999999999995
211956,18.829999999999995
211970,18.829999999999995
212007,9.98
212013,9.98
212024,9.98
212028,9.98
212049,9.98
212090,10.270000000000001
212112,18.829999999999995
212120,18.829999999999995
212127,18.829999999999995
212157,18.829999999999995
212164,9.98
212187,9.98
212193,9.98
212209,9.98
212215,9.98
212238,9.98
212242,10.270000000000001
212277,10.270000000000001
212290,10.270000000000001
212291,10.270000000000001
212293,10.270000000000001
212301,10.270000000000001
212309,10.270000000000001
212341,18.829999999999995
212355,18.829999999999995
212373,18.829999999999995
212394,18.829999999999995
212398,18.829999999999995
212425,9.98
212429,9.98
212453,9.98
212484,9.98
212506,10.270000000000001
212527,10.270000000000001
212531,10.270000000000001
212533,10.270000000000001
212537,10.270000000000001
212558,18.829999999999995
212580,18.829999999999995
212594,18.829999999999995
212609,18.829999999999995
212610,18.829999999999995
212657,9.98
212666,9.98
212678,9.98
212679,9.98
212697,9.98
212713,10.270000000000001
212720,10.270000000000001
212748,10.270000000000001
212762,10.270000000000001
212777,18.829999999999995
212787,18.829999999999995
212830,9.98
212875,9.98
212879,9.98
212883,9.98
212932,10.270000000000001
212951,10.270000000000001
212959,10.270000000000001
212970,10.270000000000001
212971,10.270000000000001
212973,18.829999999999995
212976,18.829999999999995
212991,18.829999999999995
213042,9.98
213045,9.98
213068,9.98
213079,9.98
213081,9.98
213098,10.270000000000001
213105,10.270000000000001
213181,18.829999999999995
213196,18.829999999999995
213227,9.98
213231,9.98
213258,9.98
213260,9.98
213269,9.98
213280,9.98
213292,10.270000000000001
213306,10.270000000000001
213338,10.270000000000001
213339,10.270000000000001
213409,9.98
213414,9.98
213421,9.98
213429,9.98
213445,9.98
213465,9.98
213466,9.98
213473,9.98
213474,9.98
213489,10.270000000000001
213502,10.270000000000001
213520,10.270000000000001
213522,10.270000000000001
213601,18.899999999999995
213606,18.899999999999995
213627,18.899999999999995
213652,9.98
213654,9.98
213656,9.98
213664,9.98
213687,9.98
213688,9.98
213696,9.98
213709,9.98
213710,9.98
213716,9.98
213723,9.98
213727,10.270000000000001
213754,10.270000000000001
213773,10.270000000000001
213833,18.899999999999995
213841,18.899999999999995
213849,18.899999999999995
213858,18.899999999999995
213865,9.98
213868,9.98
213873,9.98
213893,9.98
213920,9.98
213924,9.98
213939,9.98
213943,10.270000000000001
213956,10.270000000000001
213982,10.270000000000001
213987,10.270000000000001
214055,18.899999999999995
214070,18.899999999999995
214084,18.899999999999995
214092,18.899999999999995
214156,9.98
214182,9.98
214184,9.98
214206,10.270000000000001
214247,10.270000000000001
214251,10.270000000000001
214257,10.270000000000001
214282,18.899999999999995
214291,18.899999999999995
214302,18.899999999999995
214319,9.98
214388,10.270000000000001
214391,10.270000000000001
214428,10.270000000000001
214433,10.270000000000001
214453,18.899999999999995
214459,18.899999999999995
214503,18.899999999999995
214506,10.46
214510,10.46
214517,10.46
214522,10.46
214523,10.46
214542,10.46
214546,10.46
214554,10.46
214586,10.270000000000001
214596,10.270000000000001
214601,10.270000000000001
214618,10.270000000000001
214638,10.270000000000001
214667,18.899999999999995
214694,18.899999999999995
214708,10.46
214723,10.46
214744,10.46
214751,10.46
214773,10.270000000000001
214794,10.270000000000001
214811,10.270000000000001
214843,10.270000000000001
214850,18.899999999999995
214863,18.899999999999995
214931,10.46
214934,10.46
214935,10.46
214974,10.260000000000002
214990,10.260000000000002
215001,10.260000000000002
215003,10.260000000000002
215028,10.260000000000002
215057,18.899999999999995
215082,18.899999999999995
215105,10.46
215111,10.46
215138,10.46
215151,10.46
215161,10.260000000000002
215173,10.260000000000002
215193,10.260000000000002
215195,10.260000000000002
215222,18.899999999999995
215243,18.899999999999995
215247,18.899999999999995
215282,10.46
215316,10.46
215335,10.46
215362,10.260000000000002
215366,10.260000000000002
215375,10.260000000000002
215383,10.260000000000002
215404,18.899999999999995
215405,18.899999999999995
215422,18.899999999999995
215423,18.899999999999995
215431,18.899999999999995
215455,10.46
215468,10.46
215472,10.46
215474,10.46
215475,10.46
215483,10.46
215485,10.46
215502,10.46
215518,10.260000000000002
215544,10.260000000000002
215568,10.260000000000002
215580,10.260000000000002
215603,18.899999999999995
215605,18.899999999999995
215624,18.899999999999995
215644,18.899999999999995
215668,10.46
215725,10.46
215737,10.46
215738,10.46
215744,10.46
215753,10.260000000000002
215768,10.260000000000002
215779,10.260000000000002
215802,10.260000000000002
215816,18.899999999999995
215832,18.899999999999995
215904,10.46
215906,10.46
215908,10.46
215916,10.46
215921,10.46
215940,10.46
215941,10.46
215951,10.46
215957,10.46
215963,10.46
215973,10.46
216048,18.929999999999996
216063,18.929999999999996
216078,18.929999999999996
216108,10.46
216140,10.46
216147,10.46
216161,10.260000000000002
216166,10.260000000000002
216173,10.260000000000002
216260,18.929999999999996
